edge_index,raw_timer_ticks,monotonic_timestamp_us
8189,644319904,30708180368
8190,647038636,30710899100
8191,656723904,30720584368
8192,671763196,30735623660
8193,672203064,30736063528
8194,675723200,30739583664
8195,677941628,30741802092
8196,689410968,30753271432
8197,694522496,30758382960
8198,702270716,30766131180
8199,705187128,30769047592
8200,706537764,30770398228
8201,708587788,30772448252
8202,711508632,30775369096
8203,717156240,30781016704
8204,719239508,30783099972
8205,723882804,30787743268
8206,727268676,30791129140
8207,729308788,30793169252
8208,731196724,30795057188
8209,733375592,30797236056
8210,742010996,30805871460
8211,743415824,30807276288
8212,747956912,30811817376
8213,751098432,30814958896
8214,756786388,30820646852
8215,759446680,30823307144
8216,761812888,30825673352
8217,764320148,30828180612
8218,767995204,30831855668
8219,768660460,30832520924
8220,770906260,30834766724
8221,795427196,30859287660
8222,805625928,30869486392
8223,816943072,30880803536
8224,821982236,30885842700
8225,825518164,30889378628
8226,826263584,30890124048
8227,826900156,30890760620
8228,835118160,30898978624
8229,838178912,30902039376
8230,838978376,30902838840
8231,844548288,30908408752
8232,846930704,30910791168
8233,847937676,30911798140
8234,851205804,30915066268
8235,853016804,30916877268
8236,856119520,30919979984
8237,866782440,30930642904
8238,866807516,30930667980
8239,869067316,30932927780
8240,874270168,30938130632
8241,884214456,30948074920
8242,889979376,30953839840
8243,893516696,30957377160
8244,897675560,30961536024
8245,901238000,30965098464
8246,905017340,30968877804
8247,905825920,30969686384
8248,907315892,30971176356
8249,907388604,30971249068
8250,914836108,30978696572
8251,915246500,30979106964
8252,921872476,30985732940
8253,925326232,30989186696
8254,931705184,30995565648
8255,934051216,30997911680
8256,949636916,31013497380
8257,951460328,31015320792
8258,956250232,31020110696
8259,961107064,31024967528
8260,961222496,31025082960
8261,962020148,31025880612
8262,966889068,31030749532
8263,968235404,31032095868
8264,968604696,31032465160
8265,974007520,31037867984
8266,975319908,31039180372
8267,978266772,31042127236
8268,978311244,31042171708
8269,992927096,31056787560
8270,994012532,31057872996
8271,994861484,31058721948
8272,999467224,31063327688
8273,999678100,31063538564
8274,1000102632,31063963096
8275,1002859552,31066720016
8276,1006369584,31070230048
8277,1010669068,31074529532
8278,1017199672,31081060136
8279,1020334940,31084195404
8280,1020686764,31084547228
8281,1023599460,31087459924
8282,1028864256,31092724720
8283,1028898148,31092758612
8284,1032899112,31096759576
8285,1046101500,31109961964
8286,1049829000,31113689464
8287,1057670912,31121531376
8288,1061488852,31125349316
8289,1063530748,31127391212
8290,1067269920,31131130384
8291,1068478824,31132339288
8292,1085030448,31148890912
8293,1089559624,31153420088
8294,1091354484,31155214948
8295,1091361196,31155221660
8296,1098600472,31162460936
8297,1101253404,31165113868
8298,1104982540,31168843004
8299,1106039740,31169900204
8300,1107888668,31171749132
8301,1108858520,31172718984
8302,1109840364,31173700828
8303,1124383300,31188243764
8304,1145453584,31209314048
8305,1146831960,31210692424
8306,1157178724,31221039188
8307,1158059936,31221920400
8308,1162815200,31226675664
8309,1173150292,31237010756
8310,1178750952,31242611416
8311,1179002848,31242863312
8312,1180149216,31244009680
8313,1183152688,31247013152
8314,1183684036,31247544500
8315,1187237468,31251097932
8316,1188975820,31252836284
8317,1192734096,31256594560
8318,1195035644,31258896108
8319,1196257084,31260117548
8320,1203952816,31267813280
8321,1209467736,31273328200
8322,1209862500,31273722964
8323,1212982252,31276842716
8324,1217118252,31280978716
8325,1217518180,31281378644
8326,1218378832,31282239296
8327,1219726464,31283586928
8328,1221256028,31285116492
8329,1225260428,31289120892
8330,1226781640,31290642104
8331,1230754824,31294615288
8332,1232501024,31296361488
8333,1235689008,31299549472
8334,1242467092,31306327556
8335,1244424792,31308285256
8336,1244842228,31308702692
8337,1246125924,31309986388
8338,1246742212,31310602676
8339,1247447836,31311308300
8340,1249414936,31313275400
8341,1251039080,31314899544
8342,1253875272,31317735736
8343,1257353904,31321214368
8344,1264426468,31328286932
8345,1265208916,31329069380
8346,1267764220,31331624684
8347,1268115476,31331975940
8348,1272000868,31335861332
8349,1279563888,31343424352
8350,1279693248,31343553712
8351,1281778116,31345638580
8352,1285185072,31349045536
8353,1285824740,31349685204
8354,1288381220,31352241684
8355,1290710168,31354570632
8356,1292853484,31356713948
8357,1294642148,31358502612
8358,1295540348,31359400812
8359,1297409892,31361270356
8360,1303672696,31367533160
8361,1306684468,31370544932
8362,1310391296,31374251760
8363,1310803472,31374663936
8364,1313396988,31377257452
8365,1315540744,31379401208
8366,1320331788,31384192252
8367,1321731736,31385592200
8368,1327953360,31391813824
8369,1330900244,31394760708
8370,1331915560,31395776024
8371,1336535456,31400395920
8372,1337179516,31401039980
8373,1342395212,31406255676
8374,1343450744,31407311208
8375,1343840984,31407701448
8376,1344414400,31408274864
8377,1348784344,31412644808
8378,1350161280,31414021744
8379,1352736284,31416596748
8380,1355223760,31419084224
8381,1355237536,31419098000
8382,1356195304,31420055768
8383,1365329308,31429189772
8384,1372155940,31436016404
8385,1372553688,31436414152
8386,1373227900,31437088364
8387,1373553192,31437413656
8388,1376328712,31440189176
8389,1376605880,31440466344
8390,1377225428,31441085892
8391,1381993684,31445854148
8392,1384920284,31448780748
8393,1384996416,31448856880
8394,1386899820,31450760284
8395,1389071200,31452931664
8396,1390635280,31454495744
8397,1391666484,31455526948
8398,1399466204,31463326668
8399,1404899576,31468760040
8400,1410895172,31474755636
8401,1417073688,31480934152
8402,1417530672,31481391136
8403,1420899464,31484759928
8404,1421910872,31485771336
8405,1422988956,31486849420
8406,1424290888,31488151352
8407,1425764204,31489624668
8408,1438678784,31502539248
8409,1440924828,31504785292
8410,1444907088,31508767552
8411,1449120728,31512981192
8412,1452889368,31516749832
8413,1458795380,31522655844
8414,1459461288,31523321752
8415,1461309448,31525169912
8416,1465037264,31528897728
8417,1467211276,31531071740
8418,1470773232,31534633696
8419,1480748512,31544608976
8420,1491189268,31555049732
8421,1491280864,31555141328
8422,1500807148,31564667612
8423,1503671900,31567532364
8424,1505368812,31569229276
8425,1509890472,31573750936
8426,1515968596,31579829060
8427,1518402312,31582262776
8428,1519818780,31583679244
8429,1520346764,31584207228
8430,1528435008,31592295472
8431,1531155924,31595016388
8432,1536195752,31600056216
8433,1544221500,31608081964
8434,1546310340,31610170804
8435,1556460216,31620320680
8436,1556819328,31620679792
8437,1563718164,31627578628
8438,1563965176,31627825640
8439,1566133412,31629993876
8440,1572053476,31635913940
8441,1572511188,31636371652
8442,1573386844,31637247308
8443,1573858620,31637719084
8444,1573895300,31637755764
8445,1582480064,31646340528
8446,1588810416,31652670880
8447,1590536520,31654396984
8448,1594920632,31658781096
8449,1598049304,31661909768
8450,1598445288,31662305752
8451,1600901632,31664762096
8452,1601860196,31665720660
8453,1612185820,31676046284
8454,1612278068,31676138532
8455,1628313148,31692173612
8456,1630224480,31694084944
8457,1630790424,31694650888
8458,1633584196,31697444660
8459,1635454956,31699315420
8460,1637780404,31701640868
8461,1638476068,31702336532
8462,1642210876,31706071340
8463,1643318656,31707179120
8464,1649954020,31713814484
8465,1652381420,31716241884
8466,1657354580,31721215044
8467,1659324996,31723185460
8468,1663402584,31727263048
8469,1664476376,31728336840
8470,1665888216,31729748680
8471,1682155224,31746015688
8472,1684304272,31748164736
8473,1692880520,31756740984
8474,1701249184,31765109648
8475,1702771740,31766632204
8476,1702818988,31766679452
8477,1703386420,31767246884
8478,1704198168,31768058632
8479,1705420208,31769280672
8480,1712144724,31776005188
8481,1714593712,31778454176
8482,1719905852,31783766316
8483,1721155064,31785015528
8484,1726744924,31790605388
8485,1731361212,31795221676
8486,1733164432,31797024896
8487,1735991696,31799852160
8488,1737222008,31801082472
8489,1743140448,31807000912
8490,1744380680,31808241144
8491,1751826668,31815687132
8492,1752328276,31816188740
8493,1752849652,31816710116
8494,1755962324,31819822788
8495,1765021068,31828881532
8496,1768937488,31832797952
8497,1770770156,31834630620
8498,1775083184,31838943648
8499,1778420916,31842281380
8500,1797748020,31861608484
8501,1808148068,31872008532
8502,1816548240,31880408704
8503,1817787100,31881647564
8504,1821239992,31885100456
8505,1823697680,31887558144
8506,1827625748,31891486212
8507,1829159676,31893020140
8508,1830210232,31894070696
8509,1830704684,31894565148
8510,1831730920,31895591384
8511,1834670792,31898531256
8512,1836555600,31900416064
8513,1838568948,31902429412
8514,1838843740,31902704204
8515,1841829268,31905689732
8516,1841913236,31905773700
8517,1843164544,31907025008
8518,1846097232,31909957696
8519,1856392888,31920253352
8520,1866124036,31929984500
8521,1868286272,31932146736
8522,1870549292,31934409756
8523,1871892908,31935753372
8524,1875434584,31939295048
8525,1876430836,31940291300
8526,1880615540,31944476004
8527,1881933620,31945794084
8528,1888248064,31952108528
8529,1894594568,31958455032
8530,1896178612,31960039076
8531,1896883576,31960744040
8532,1897228744,31961089208
8533,1904989296,31968849760
8534,1909627040,31973487504
8535,1911436944,31975297408
8536,1915313560,31979174024
8537,1929413040,31993273504
8538,1931433996,31995294460
8539,1932237460,31996097924
8540,1937530556,32001391020
8541,1943307616,32007168080
8542,1945148828,32009009292
8543,1947262352,32011122816
8544,1950048292,32013908756
8545,1950426528,32014286992
8546,1954793188,32018653652
8547,1954900452,32018760916
8548,1957711496,32021571960
8549,1959865380,32023725844
8550,1963632976,32027493440
8551,1965606168,32029466632
8552,1967297636,32031158100
8553,1969267800,32033128264
8554,1970887012,32034747476
8555,1977832444,32041692908
8556,1977942120,32041802584
8557,1982253240,32046113704
8558,1983270152,32047130616
8559,1990259652,32054120116
8560,1990863856,32054724320
8561,1993508820,32057369284
8562,1997858460,32061718924
8563,2006465972,32070326436
8564,2007447964,32071308428
8565,2009001880,32072862344
8566,2011056220,32074916684
8567,2018028244,32081888708
8568,2024458472,32088318936
8569,2029725900,32093586364
8570,2031576220,32095436684
8571,2036179332,32100039796
8572,2036995152,32100855616
8573,2039982576,32103843040
8574,2041391880,32105252344
8575,2045738128,32109598592
8576,2049420764,32113281228
8577,2050183780,32114044244
8578,2053576832,32117437296
8579,2057648936,32121509400
8580,2059562312,32123422776
8581,2059978868,32123839332
8582,2062702836,32126563300
8583,2067344060,32131204524
8584,2072016460,32135876924
8585,2073459008,32137319472
8586,2077882804,32141743268
8587,2078361988,32142222452
8588,2092384844,32156245308
8589,2093359660,32157220124
8590,2096881428,32160741892
8591,2097389952,32161250416
8592,2098812464,32162672928
8593,2102391888,32166252352
8594,2112894384,32176754848
8595,2114579088,32178439552
8596,2119491976,32183352440
8597,2123630400,32187490864
8598,2127340828,32191201292
8599,2131199796,32195060260
8600,2134340548,32198201012
8601,2135232588,32199093052
8602,2135371016,32199231480
8603,2135583140,32199443604
8604,2144683048,32208543512
8605,2149144540,32213005004
8606,2154205508,32218065972
8607,2154654200,32218514664
8608,2157026652,32220887116
8609,2158010328,32221870792
8610,2161998528,32225858992
8611,2162493332,32226353796
8612,2162893108,32226753572
8613,2163864088,32227724552
8614,2165769312,32229629776
8615,2166463560,32230324024
8616,2166740720,32230601184
8617,2178914412,32242774876
8618,2184833472,32248693936
8619,2188540896,32252401360
8620,2197206180,32261066644
8621,2197651296,32261511760
8622,2198385796,32262246260
8623,2202510128,32266370592
8624,2208375492,32272235956
8625,2212292472,32276152936
8626,2216003040,32279863504
8627,2219921132,32283781596
8628,2223929056,32287789520
8629,2227826524,32291686988
8630,2241447772,32305308236
8631,2241520760,32305381224
8632,2243838784,32307699248
8633,2244106656,32307967120
8634,2247360112,32311220576
8635,2254195896,32318056360
8636,2256894156,32320754620
8637,2258325040,32322185504
8638,2259412772,32323273236
8639,2259565672,32323426136
8640,2261359636,32325220100
8641,2264103044,32327963508
8642,2266611416,32330471880
8643,2268766588,32332627052
8644,2269068168,32332928632
8645,2269258552,32333119016
8646,2284378772,32348239236
8647,2288094172,32351954636
8648,2289684208,32353544672
8649,2291497652,32355358116
8650,2296926268,32360786732
8651,2297527396,32361387860
8652,2298166120,32362026584
8653,2299198000,32363058464
8654,2305536092,32369396556
8655,2308199420,32372059884
8656,2314681640,32378542104
8657,2317831120,32381691584
8658,2319529288,32383389752
8659,2321373700,32385234164
8660,2322527696,32386388160
8661,2329456868,32393317332
8662,2332204548,32396065012
8663,2333761280,32397621744
8664,2334753584,32398614048
8665,2337089524,32400949988
8666,2337458400,32401318864
8667,2339079204,32402939668
8668,2341065968,32404926432
8669,2342549184,32406409648
8670,2347835340,32411695804
8671,2348275448,32412135912
8672,2357374424,32421234888
8673,2358096992,32421957456
8674,2359383888,32423244352
8675,2366848604,32430709068
8676,2366954640,32430815104
8677,2367764612,32431625076
8678,2368498536,32432359000
8679,2369725208,32433585672
8680,2380983836,32444844300
8681,2381527480,32445387944
8682,2382187572,32446048036
8683,2382361968,32446222432
8684,2391385448,32455245912
8685,2391466936,32455327400
8686,2404885448,32468745912
8687,2406301828,32470162292
8688,2406710976,32470571440
8689,2409617104,32473477568
8690,2410825832,32474686296
8691,2411251192,32475111656
8692,2417344608,32481205072
8693,2418155004,32482015468
8694,2420825108,32484685572
8695,2425522032,32489382496
8696,2429229764,32493090228
8697,2430910108,32494770572
8698,2432133968,32495994432
8699,2434785488,32498645952
8700,2436364404,32500224868
8701,2442037592,32505898056
8702,2447231552,32511092016
8703,2450596916,32514457380
8704,2456241392,32520101856
8705,2466511112,32530371576
8706,2480412796,32544273260
8707,2482926848,32546787312
8708,2483067204,32546927668
8709,2484932140,32548792604
8710,2490178392,32554038856
8711,2490985096,32554845560
8712,2491791156,32555651620
8713,2495593256,32559453720
8714,2496067484,32559927948
8715,2497467352,32561327816
8716,2498953392,32562813856
8717,2503480648,32567341112
8718,2508117776,32571978240
8719,2508410664,32572271128
8720,2510114520,32573974984
8721,2512866248,32576726712
8722,2519859096,32583719560
8723,2522070024,32585930488
8724,2523492316,32587352780
8725,2527713492,32591573956
8726,2530575600,32594436064
8727,2533113048,32596973512
8728,2539815584,32603676048
8729,2545642140,32609502604
8730,2557124492,32620984956
8731,2567405432,32631265896
8732,2571108072,32634968536
8733,2571121700,32634982164
8734,2572359124,32636219588
8735,2572709712,32636570176
8736,2576287696,32640148160
8737,2581798580,32645659044
8738,2586077792,32649938256
8739,2586468340,32650328804
8740,2589746440,32653606904
8741,2616896540,32680757004
8742,2627192292,32691052756
8743,2628287500,32692147964
8744,2630585900,32694446364
8745,2631939000,32695799464
8746,2632211984,32696072448
8747,2642816524,32706676988
8748,2646978704,32710839168
8749,2676347008,32740207472
8750,2677408272,32741268736
8751,2678039512,32741899976
8752,2678654072,32742514536
8753,2680218240,32744078704
8754,2695198104,32759058568
8755,2701155052,32765015516
8756,2711628828,32775489292
8757,2713705796,32777566260
8758,2723849484,32787709948
8759,2733543660,32797404124
8760,2739207304,32803067768
8761,2740007208,32803867672
8762,2742335652,32806196116
8763,2742434712,32806295176
8764,2743653232,32807513696
8765,2747422176,32811282640
8766,2748631016,32812491480
8767,2750072184,32813932648
8768,2751732892,32815593356
8769,2762941892,32826802356
8770,2764881268,32828741732
8771,2768196200,32832056664
8772,2780654964,32844515428
8773,2786529568,32850390032
8774,2789125452,32852985916
8775,2789574512,32853434976
8776,2792152544,32856013008
8777,2792946876,32856807340
8778,2793000260,32856860724
8779,2793107060,32856967524
8780,2793671148,32857531612
8781,2807283912,32871144376
8782,2808293596,32872154060
8783,2808408660,32872269124
8784,2818969716,32882830180
8785,2823075168,32886935632
8786,2823677960,32887538424
8787,2824926872,32888787336
8788,2828428436,32892288900
8789,2829443920,32893304384
8790,2831748900,32895609364
8791,2831771824,32895632288
8792,2833226308,32897086772
8793,2835858332,32899718796
8794,2836541864,32900402328
8795,2837989372,32901849836
8796,2838987692,32902848156
8797,2844395748,32908256212
8798,2844720348,32908580812
8799,2846383808,32910244272
8800,2846723408,32910583872
8801,2848514092,32912374556
8802,2850712588,32914573052
8803,2852104220,32915964684
8804,2857667224,32921527688
8805,2861714968,32925575432
8806,2863610416,32927470880
8807,2869133684,32932994148
8808,2870578044,32934438508
8809,2876937984,32940798448
8810,2877642996,32941503460
8811,2887767692,32951628156
8812,2896440956,32960301420
8813,2898291836,32962152300
8814,2912368108,32976228572
8815,2913972064,32977832528
8816,2917276748,32981137212
8817,2921973568,32985834032
8818,2922643136,32986503600
8819,2939553044,33003413508
8820,2942072076,33005932540
8821,2949555752,33013416216
8822,2953464796,33017325260
8823,2956848948,33020709412
8824,2961347076,33025207540
8825,2969089324,33032949788
8826,2969948620,33033809084
8827,2975651460,33039511924
8828,2976700956,33040561420
8829,2976896236,33040756700
8830,2978482164,33042342628
8831,2987680872,33051541336
8832,2988851672,33052712136
8833,2993127288,33056987752
8834,2996319176,33060179640
8835,2997838424,33061698888
8836,3000298944,33064159408
8837,3002361512,33066221976
8838,3004088580,33067949044
8839,3005310324,33069170788
8840,3012840984,33076701448
8841,3019299300,33083159764
8842,3034170400,33098030864
8843,3034710748,33098571212
8844,3036721212,33100581676
8845,3037770832,33101631296
8846,3045318340,33109178804
8847,3065604868,33129465332
8848,3071572912,33135433376
8849,3073330056,33137190520
8850,3075761980,33139622444
8851,3078502200,33142362664
8852,3080669512,33144529976
8853,3091012664,33154873128
8854,3094311584,33158172048
8855,3096751800,33160612264
8856,3098279976,33162140440
8857,3099758988,33163619452
8858,3099868252,33163728716
8859,3100280716,33164141180
8860,3100454312,33164314776
8861,3101590444,33165450908
8862,3114862784,33178723248
8863,3117025620,33180886084
8864,3128456172,33192316636
8865,3132371400,33196231864
8866,3134019576,33197880040
8867,3140056996,33203917460
8868,3155502368,33219362832
8869,3156967352,33220827816
8870,3160580324,33224440788
8871,3163327536,33227188000
8872,3167651668,33231512132
8873,3173439284,33237299748
8874,3180944596,33244805060
8875,3182257844,33246118308
8876,3183245300,33247105764
8877,3186517584,33250378048
8878,3190462768,33254323232
8879,3190871388,33254731852
8880,3198453136,33262313600
8881,3199492432,33263352896
8882,3207756248,33271616712
8883,3209292092,33273152556
8884,3216789068,33280649532
8885,3217988772,33281849236
8886,3223821792,33287682256
8887,3224344800,33288205264
8888,3229812220,33293672684
8889,3235810488,33299670952
8890,3237607788,33301468252
8891,3237902176,33301762640
8892,3247419916,33311280380
8893,3256359828,33320220292
8894,3257615500,33321475964
8895,3262050860,33325911324
8896,3267739744,33331600208
8897,3273402648,33337263112
8898,3274506140,33338366604
8899,3277211880,33341072344
8900,3277721548,33341582012
8901,3282628080,33346488544
8902,3287562196,33351422660
8903,3287722804,33351583268
8904,3290810348,33354670812
8905,3291021412,33354881876
8906,3292668380,33356528844
8907,3293284764,33357145228
8908,3294576488,33358436952
8909,3296669884,33360530348
8910,3298734452,33362594916
8911,3301687736,33365548200
8912,3302195448,33366055912
8913,3305158072,33369018536
8914,3306660612,33370521076
8915,3313949584,33377810048
8916,3314421588,33378282052
8917,3319682564,33383543028
8918,3325200260,33389060724
8919,3337969532,33401829996
8920,3339164100,33403024564
8921,3340394260,33404254724
8922,3342333964,33406194428
8923,3344862256,33408722720
8924,3346154160,33410014624
8925,3356911948,33420772412
8926,3357781788,33421642252
8927,3369962940,33433823404
8928,3370867184,33434727648
8929,3381965464,33445825928
8930,3384866036,33448726500
8931,3385171396,33449031860
8932,3387359508,33451219972
8933,3396574672,33460435136
8934,3404404960,33468265424
8935,3406253456,33470113920
8936,3406521748,33470382212
8937,3416114920,33479975384
8938,3420909224,33484769688
8939,3426423468,33490283932
8940,3428905892,33492766356
8941,3442078576,33505939040
8942,3442259048,33506119512
8943,3443006528,33506866992
8944,3445211476,33509071940
8945,3448309832,33512170296
8946,3451803460,33515663924
8947,3455571056,33519431520
8948,3464697804,33528558268
8949,3465172036,33529032500
8950,3465451736,33529312200
8951,3468481180,33532341644
8952,3476035460,33539895924
8953,3480073076,33543933540
8954,3480197228,33544057692
8955,3485900720,33549761184
8956,3486592476,33550452940
8957,3493969432,33557829896
8958,3499440312,33563300776
8959,3500485476,33564345940
8960,3500648336,33564508800
8961,3502664716,33566525180
8962,3506568880,33570429344
8963,3512374460,33576234924
8964,3518006420,33581866884
8965,3522907300,33586767764
8966,3532196488,33596056952
8967,3534337284,33598197748
8968,3535983488,33599843952
8969,3538127068,33601987532
8970,3544089004,33607949468
8971,3544732440,33608592904
8972,3554813340,33618673804
8973,3556155500,33620015964
8974,3563810536,33627671000
8975,3568104828,33631965292
8976,3577968156,33641828620
8977,3583075776,33646936240
8978,3600543492,33664403956
8979,3603527204,33667387668
8980,3613931372,33677791836
8981,3616483328,33680343792
8982,3617415804,33681276268
8983,3621582948,33685443412
8984,3622523748,33686384212
8985,3624889584,33688750048
8986,3626990576,33690851040
8987,3629097256,33692957720
8988,3630326044,33694186508
8989,3631647188,33695507652
8990,3632481592,33696342056
8991,3637766720,33701627184
8992,3638857356,33702717820
8993,3642787640,33706648104
8994,3644201736,33708062200
8995,3646557344,33710417808
8996,3646571424,33710431888
8997,3658243716,33722104180
8998,3660239248,33724099712
8999,3669450016,33733310480
9000,3671207756,33735068220
9001,3675067468,33738927932
9002,3675365092,33739225556
9003,3676110884,33739971348
9004,3677008332,33740868796
9005,3687412964,33751273428
9006,3689090040,33752950504
9007,3689334312,33753194776
9008,3691475648,33755336112
9009,3691899376,33755759840
9010,3693599056,33757459520
9011,3696151348,33760011812
9012,3701134208,33764994672
9013,3706424216,33770284680
9014,3707560752,33771421216
9015,3715164560,33779025024
9016,3715821628,33779682092
9017,3718522588,33782383052
9018,3723428752,33787289216
9019,3724354156,33788214620
9020,3730487840,33794348304
9021,3733905588,33797766052
9022,3734703740,33798564204
9023,3734987280,33798847744
9024,3738213672,33802074136
9025,3739938564,33803799028
9026,3741932820,33805793284
9027,3746683296,33810543760
9028,3753194128,33817054592
9029,3761236420,33825096884
9030,3763994980,33827855444
9031,3764396684,33828257148
9032,3767720624,33831581088
9033,3768471804,33832332268
9034,3773419404,33837279868
9035,3774566696,33838427160
9036,3774952492,33838812956
9037,3781458996,33845319460
9038,3781773968,33845634432
9039,3787098816,33850959280
9040,3802713132,33866573596
9041,3805275148,33869135612
9042,3805728104,33869588568
9043,3807864184,33871724648
9044,3811192056,33875052520
9045,3814195788,33878056252
9046,3818349144,33882209608
9047,3819345932,33883206396
9048,3819469832,33883330296
9049,3826368952,33890229416
9050,3828002912,33891863376
9051,3833725564,33897586028
9052,3841195116,33905055580
9053,3842427864,33906288328
9054,3847874464,33911734928
9055,3861641088,33925501552
9056,3867681160,33931541624
9057,3872614956,33936475420
9058,3874227052,33938087516
9059,3888157272,33952017736
9060,3890370724,33954231188
9061,3892249756,33956110220
9062,3903891604,33967752068
9063,3904004876,33967865340
9064,3914371892,33978232356
9065,3920872616,33984733080
9066,3930008256,33993868720
9067,3931116140,33994976604
9068,3932943496,33996803960
9069,3932966824,33996827288
9070,3942233400,34006093864
9071,3948598760,34012459224
9072,3953780848,34017641312
9073,3954213940,34018074404
9074,3960842272,34024702736
9075,3961822424,34025682888
9076,3966648344,34030508808
9077,3967019176,34030879640
9078,3972661676,34036522140
9079,3973419432,34037279896
9080,3973895940,34037756404
9081,3975818288,34039678752
9082,3981028040,34044888504
9083,3994276636,34058137100
9084,3995928068,34059788532
9085,3997403668,34061264132
9086,3999785272,34063645736
9087,4001882464,34065742928
9088,4008705588,34072566052
9089,4013426148,34077286612
9090,4015032964,34078893428
9091,4016159652,34080020116
9092,4021011316,34084871780
9093,4021368788,34085229252
9094,4030106136,34093966600
9095,4033202532,34097062996
9096,4043549636,34107410100
9097,4043860952,34107721416
9098,4045613484,34109473948
9099,4047616508,34111476972
9100,4054913192,34118773656
9101,4064229220,34128089684
9102,4066972504,34130832968
9103,4067436460,34131296924
9104,4068669688,34132530152
9105,4071491024,34135351488
9106,4074001920,34137862384
9107,4075085780,34138946244
9108,4084204712,34148065176
9109,4085155380,34149015844
9110,4085482216,34149342680
9111,4088282876,34152143340
9112,4089761736,34153622200
9113,4091959648,34155820112
9114,4093307736,34157168200
9115,4097780860,34161641324
9116,4102219536,34166080000
9117,4108306556,34172167020
9118,4123237820,34187098284
9119,4131001168,34194861632
9120,4131586800,34195447264
9121,4133083940,34196944404
9122,4137143388,34201003852
9123,4146115664,34209976128
9124,4151542236,34215402700
9125,4152006004,34215866468
9126,4153090168,34216950632
9127,4159404040,34223264504
9128,4161636468,34225496932
9129,4162539772,34226400236
9130,4162559436,34226419900
9131,4171873752,34235734216
9132,4176300800,34240161264
9133,4181975760,34245836224
9134,4183470768,34247331232
9135,4188568184,34252428648
9136,4190431708,34254292172
9137,4199111060,34262971524
9138,4209669724,34273530188
9139,4218941012,34282801476
9140,4219064540,34282925004
9141,4230587052,34294447516
9142,4237943432,34301803896
9143,4238997932,34302858396
9144,4240691472,34304551936
9145,4242055524,34305915988
9146,4245106324,34308966788
9147,4248313232,34312173696
9148,4258196600,34322057064
9149,4258656884,34322517348
9150,4259962432,34323822896
9151,4261612500,34325472964
9152,4262328172,34326188636
9153,4264837552,34328698016
9154,4265582996,34329443460
9155,4269704784,34333565248
9156,4276223796,34340084260
9157,4276834176,34340694640
9158,4288381568,34352242032
9159,4291571836,34355432300
9160,4294053680,34357914144
9161,441832,34359269592
9162,4778588,34363606348
9163,5905596,34364733356
9164,7102368,34365930128
9165,7121656,34365949416
9166,7827700,34366655460
9167,10687972,34369515732
9168,15676512,34374504272
9169,16900732,34375728492
9170,17510512,34376338272
9171,22586960,34381414720
9172,24837444,34383665204
9173,27305324,34386133084
9174,30646536,34389474296
9175,33146832,34391974592
9176,36829780,34395657540
9177,37029624,34395857384
9178,38015288,34396843048
9179,38525432,34397353192
9180,39510924,34398338684
9181,41840236,34400667996
9182,52748656,34411576416
9183,56313808,34415141568
9184,63217788,34422045548
9185,68139192,34426966952
9186,70730280,34429558040
9187,71989240,34430817000
9188,74587200,34433414960
9189,75771372,34434599132
9190,75976400,34434804160
9191,76077292,34434905052
9192,77330236,34436157996
9193,77707712,34436535472
9194,81149480,34439977240
9195,87924120,34446751880
9196,88384892,34447212652
9197,89539092,34448366852
9198,97673372,34456501132
9199,98844880,34457672640
9200,101451284,34460279044
9201,110306828,34469134588
9202,110706368,34469534128
9203,111395020,34470222780
9204,112293660,34471121420
9205,122333156,34481160916
9206,125003668,34483831428
9207,125835908,34484663668
9208,129591592,34488419352
9209,134629976,34493457736
9210,147616112,34506443872
9211,152141352,34510969112
9212,161285588,34520113348
9213,161648040,34520475800
9214,170549364,34529377124
9215,179949304,34538777064
9216,180003516,34538831276
9217,180005572,34538833332
9218,180510968,34539338728
9219,182536948,34541364708
9220,187044300,34545872060
9221,187520964,34546348724
9222,190482360,34549310120
9223,198999216,34557826976
9224,199468928,34558296688
9225,203258864,34562086624
9226,207974068,34566801828
9227,209037636,34567865396
9228,210483432,34569311192
9229,215930264,34574758024
9230,217634364,34576462124
9231,218788772,34577616532
9232,221907576,34580735336
9233,227941080,34586768840
9234,238429684,34597257444
9235,241785844,34600613604
9236,242298540,34601126300
9237,242598636,34601426396
9238,247824464,34606652224
9239,255004780,34613832540
9240,260952968,34619780728
9241,263143188,34621970948
9242,264531140,34623358900
9243,266682628,34625510388
9244,269294216,34628121976
9245,270886940,34629714700
9246,272020168,34630847928
9247,275496220,34634323980
9248,276742692,34635570452
9249,277550144,34636377904
9250,279965316,34638793076
9251,280528852,34639356612
9252,287052156,34645879916
9253,288297352,34647125112
9254,291382220,34650209980
9255,298379736,34657207496
9256,300015400,34658843160
9257,302293768,34661121528
9258,302566336,34661394096
9259,303293904,34662121664
9260,307071272,34665899032
9261,309226672,34668054432
9262,312344012,34671171772
9263,319673720,34678501480
9264,326994620,34685822380
9265,327323560,34686151320
9266,327454444,34686282204
9267,333073552,34691901312
9268,335209240,34694037000
9269,336933216,34695760976
9270,340039688,34698867448
9271,347962520,34706790280
9272,349404564,34708232324
9273,353996340,34712824100
9274,362009480,34720837240
9275,373401124,34732228884
9276,377714172,34736541932
9277,380087912,34738915672
9278,385584680,34744412440
